pl_discmethod,pl_pnum,pl_orbper,pl_orbsmaxlim,pl_orbeccen,pl_bmassj,pl_radj,ra,dec,st_dist,st_optmag,st_teff,st_mass,st_rad,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_rvamp,pl_massj,pl_masse,pl_rade,pl_rads,pl_ratdor,pl_ratror,pl_disc,pl_locale,st_glon,st_glat,st_elon,st_elat,st_plx,st_pmra,st_pmdec,st_pm,st_radv,st_sp,st_logg,st_lum,st_age,st_vsini,st_colorn
Transit,1,2.53475627,,,,0.25,298.111206,41.758333,1265,15.341,5998,1.07,1.11,1,0,0,0,0,0,,,,,2.8,0.026,,0.02276,2016,Space,76.400215,7.413981,316.056688,60.780585,,-0.6,-5.3,5.3,,,4.37,,3.16,,5
Transit,1,10.29672521,,,,0.184,297.583122,41.952431,597,15.767,4687,0.63,0.61,1,0,0,0,0,0,,,,,2.06,0.019,,0.03124,2016,Space,76.372602,7.851743,315.461295,61.110405,,,,,,,4.67,,5.62,,5
Transit,1,4.40966548,,,,0.123,290.412001,44.89933,678,13.574,5877,1.1,1.15,1,0,0,0,0,0,,,,,1.38,0.013,,0.01052,2016,Space,76.615802,13.827781,306.960804,65.739854,,,,,,,4.36,,3.98,,5
Transit,1,4.59489604,,,,0.134,290.592077,45.737137,806,13.298,6173,1.21,1.38,1,0,0,0,0,0,,,,,1.5,0.014,,0.00966,2016,Space,77.4548,14.062133,307.966369,66.482936,,,,,,,4.24,,3.39,,5
Transit,1,32.2968798,,,,0.157,290.983322,45.973301,769,15.2,5248,0.85,0.81,1,0,0,0,0,0,,,,,1.76,0.016,,0.01996,2016,Space,77.793292,13.91333,308.816919,66.607096,,,,,,,4.56,,4.79,,5
Transit,1,2.97041437,,,,0.17,299.05126,47.949284,1027,15.759,5418,0.8,0.76,1,0,0,0,0,0,,,,,1.91,0.018,,0.02254,2016,Space,82.164208,9.925519,323.367573,66.090181,,,,,,,4.58,,4.17,,5
Transit,1,4.85386933,,,,0.155,298.200719,48.267838,1245,14.971,6028,1.11,1.14,1,0,0,0,0,0,,,,,1.74,0.016,,0.01358,2016,Space,82.161824,10.576673,322.498918,66.640408,,,,,,,4.37,,3.24,,5
Transit,1,11.04603384,,,,0.201,298.114772,48.494404,1219,14.681,6113,1.15,1.21,1,0,0,0,0,0,,,,,2.25,0.021,,0.01726,2016,Space,82.334932,10.736828,322.64471,66.866858,,,,,,,4.33,,3.02,,5
Transit,3,13.749,,,0.202,0.313,289.086058,41.562941,444,11.565,5883,,1.53,1,0,0,0,0,0,,,0.202,64.3,3.51,0.032,,,2013,Space,73.08193,13.314453,302.445692,62.868624,,-0.6,13.1,13.1,,,4.14,,,,5
Transit,3,26.723,,,0.019,0.232,289.086058,41.562941,444,11.565,5883,,1.53,1,0,0,0,0,0,,,0.019,6.1,2.6,0.024,,,2013,Space,73.08193,13.314453,302.445692,62.868624,,-0.6,13.1,13.1,,,4.14,,,,5
Transit,3,49.3568,,0.07,,0.184,289.086058,41.562941,444,11.565,5883,,1.53,1,0,0,0,0,0,,,,,2.067,0.019,,,2015,Space,73.08193,13.314453,302.445692,62.868624,,-0.6,13.1,13.1,,,4.14,,,,5
Transit,2,6.53192704,,,,0.216,284.296949,49.158676,926,15.28,5403,0.89,0.85,1,0,0,0,0,0,,,,,2.42,0.022,,0.02607,2016,Space,79.091649,19.290835,299.931508,71.115528,,,,,,,4.54,,4.37,,5
Transit,2,100.8274113,,,,0.339,284.296949,49.158676,926,15.28,5403,0.89,0.85,1,0,0,0,0,0,,,,,3.8,0.035,,0.04111,2016,Space,79.091649,19.290835,299.931508,71.115528,,,,,,,4.54,,4.37,,5
Transit,1,51.300634,,,,0.256,284.616205,49.190811,847,14.739,5663,0.93,0.91,1,0,0,0,0,0,,,,,2.87,0.026,,0.0286,2016,Space,79.197857,19.105002,300.575208,71.082134,,,,,,,4.5,,4.27,,5
Transit,1,0.93846683,,,,0.127,284.731462,49.533195,558,13.757,5671,0.95,0.93,1,0,0,0,0,0,,,,,1.42,0.013,,0.01369,2016,Space,79.565827,19.149696,301.130139,71.383779,,,,,,,4.48,,4.37,,5
Transit,1,6.93366476,,,,0.123,294.171085,40.055165,966,14.042,5988,1.11,1.26,1,0,0,0,0,0,,,,,1.38,0.013,,0.0104,2016,Space,73.438595,9.196501,309.168447,60.249845,,1.8,-5.7,6,,,4.28,,4.68,,5
Transit,1,61.0370117,,,,0.274,290.668512,40.397718,995,14.171,6167,1.14,1.23,1,0,0,0,0,0,,,,,3.07,0.028,,0.02255,2016,Space,72.522719,11.737513,304.171417,61.407551,,-7.3,3.1,7.9,,,4.32,,3.09,,5
Transit,1,33.8678531,,,,0.209,290.106539,40.490657,623,15.81,4673,0.77,0.72,1,0,0,0,0,0,,,,,2.34,0.021,,0.03001,2016,Space,72.419533,12.163375,303.369988,61.620741,,1.4,-10.4,10.5,,,4.62,,2.57,,5
Transit,1,52.0688601,,,,0.206,289.679343,40.700466,771,14.279,5806,1.01,1.01,1,0,0,0,0,0,,,,,2.31,0.021,,0.0208,2016,Space,72.471939,12.546285,302.839829,61.914589,,-4.4,-1.6,4.7,,,4.43,,4.37,,5
Transit,1,9.1149903,,,,0.153,289.38351,41.392695,879,14.63,5743,0.99,0.99,1,0,0,0,0,0,,,,,1.72,0.016,,0.01583,2016,Space,73.01879,13.040833,302.805676,62.64171,,-2.9,-1.5,3.3,,,4.45,,4.37,,5
Transit,1,3.9324613,,,,0.142,289.920717,41.542828,532,15.32,4700,0.73,0.7,1,0,0,0,0,0,,,,,1.59,0.015,,0.02113,2016,Space,73.332691,12.739252,303.739217,62.668102,,,,,,,4.62,,4.37,,5
Transit,1,0.92103214,,,,0.099,298.481124,41.615332,820,14.542,5869,1.01,1.02,1,0,0,0,0,0,,,,,1.11,0.01,,0.00957,2016,Space,76.415372,7.103275,316.464765,60.542286,,2.9,-11.5,11.9,,,4.42,,3.47,,5
Transit,2,4.72674,0,0,0.01,0.14,291.418281,38.672354,,9.931,5669,1.09,0.98,1,1,0,0,0,0,,1.6,0.01,3.1783,1.569,0.014,12.5,,2014,Space,71.203824,10.458363,304.27855,59.588651,,-29.7,-5,30.1,,,4.47,,,0.5,5
Radial Velocity,2,1460,,,3,,291.418281,38.672354,,9.931,5669,1.09,0.98,0,1,0,0,0,0,,60,3,954,,,,,2014,Ground,71.203824,10.458363,304.27855,59.588651,,-29.7,-5,30.1,,,4.47,,,0.5,5
Transit,1,71.4517775,,,,0.19,298.314444,42.247434,905,13.781,6335,1.25,1.4,1,0,0,0,0,0,,,,,2.13,0.02,,0.01417,2016,Space,76.903473,7.528188,316.734415,61.17291,,6.4,-14.7,16,,,4.24,,2.34,,5
Transit,1,8.03755877,,,,0.119,297.132641,42.768253,490,14.471,5241,0.86,0.81,1,0,0,0,0,0,,,,,1.33,0.012,,0.01536,2016,Space,76.924657,8.542972,315.473264,61.9915,,,,,,,4.55,,4.68,,5
Transit,1,1.9214374,,,,0.122,296.952062,43.271969,478,14.131,5331,0.87,0.84,1,0,0,0,0,0,,,,,1.37,0.013,,0.01534,2016,Space,77.304375,8.903931,315.632181,62.506946,,,,,,,4.54,,4.68,,5
Transit,1,14.20443009,,,,0.219,289.568659,43.538612,922,15.469,5346,0.87,0.84,1,0,0,0,0,0,,,,,2.46,0.023,,0.02687,2016,Space,75.082615,13.811523,304.545735,64.648636,,,,,,,4.54,,4.68,,5
Transit,1,55.6738309,,,,0.186,290.288467,43.755322,603,15.061,5001,0.81,0.77,1,0,0,0,0,0,,,,,2.09,0.019,,0.02482,2016,Space,75.508889,13.42861,305.860907,64.689119,,,,,,,4.59,,4.47,,5
Transit,1,4.88083852,,,,0.12,295.021668,46.619217,482,14.925,4830,0.78,0.73,1,0,0,0,0,0,,,,,1.35,0.012,,0.01687,2016,Space,79.645085,11.690677,315.859754,66.12066,,,,,,,4.61,,3.8,,5
Transit,1,10.56134221,,,,0.129,293.577759,46.736347,687,14.581,5482,0.92,0.89,1,0,0,0,0,0,,,,,1.45,0.013,,0.01499,2016,Space,79.294554,12.62753,313.722429,66.632229,,,,,,,4.51,,4.57,,5
Transit,2,67.668827,,,,0.332,294.168805,46.714611,1482,15.224,6095,1.15,1.22,1,0,0,0,0,0,,,,,3.72,0.034,,0.02775,2016,Space,79.460046,12.255362,314.631162,66.448511,,,,,,,4.32,,3.24,,5
Transit,2,153.343364,,,,0.238,294.168805,46.714611,1482,15.224,6095,1.15,1.22,1,0,0,0,0,0,,,,,2.67,0.024,,0.0204,2016,Space,79.460046,12.255362,314.631162,66.448511,,,,,,,4.32,,3.24,,5
Transit,1,52.6298417,,,,0.198,294.789143,46.98399,861,15.004,5533,0.92,0.89,1,0,0,0,0,0,,,,,2.22,0.02,,0.02307,2016,Space,79.902179,11.999029,315.878377,66.518577,,,,,,,4.51,,4.27,,5
Transit,1,14.878296,,,,0.156,293.865613,47.026829,1029,15.534,5471,0.88,0.85,1,0,0,0,0,0,,,,,1.75,0.016,,0.0188,2016,Space,79.650819,12.580526,314.475419,66.818143,,,,,,,4.54,,4.47,,5
Transit,2,2.50806,,,0.034,0.313,281.194747,47.497148,191,12.895,4781,0.81,0.76,1,1,0,0,0,0,,6.11,0.034,10.84,3.51,0.032,,0.04238,2014,Space,76.712378,20.710179,292.618806,70.058834,,-4,30,30.3,,6,4.59,,1.41,0.5,5
Radial Velocity,2,820.3,,,9.836,,281.194747,47.497148,191,12.895,4781,0.81,0.76,0,1,0,0,0,0,,262.7,9.836,3126,,,,,2014,Ground,76.712378,20.710179,292.618806,70.058834,,-4,30,30.3,,6,4.59,,1.41,0.5,5
Transit,1,59.6225257,,,,0.298,294.241293,47.275982,1317,15.517,5769,0.97,0.96,1,0,0,0,0,0,,,,,3.34,0.031,,0.03162,2016,Space,79.996165,12.463511,315.329984,66.939579,,,,,,,4.47,,3.63,,5
Transit,1,17.42395198,,,,0.275,294.326356,47.217613,1105,15.601,5539,0.89,0.86,1,0,0,0,0,0,,,,,3.08,0.028,,0.03294,2016,Space,79.969355,12.385692,315.401727,66.862448,,,,,,,4.53,,4.07,,5
Transit,1,44.96417488,,,,0.19,294.955114,44.149818,218,13.054,4861,0.81,0.75,1,0,0,0,0,0,,,,,2.13,0.02,,0.02609,2016,Space,77.390969,10.591138,313.430456,63.873888,,,,,,,4.59,,4.17,,5
Transit,1,49.7701438,,,,0.529,284.273965,41.535023,1239,15.64,5612,0.93,0.91,1,0,0,0,0,0,,,,,5.93,0.054,,0.05975,2016,Space,71.586969,16.613199,294.669876,63.756882,,,,,,,4.5,,4.27,0.5,5
Transit,1,43.3167737,,,,0.235,293.601262,42.379761,1035,15.737,5409,0.86,0.83,1,0,0,0,0,0,,,,,2.63,0.024,,0.02869,2016,Space,75.330523,10.650637,309.962545,62.582924,,,,,,,4.54,,4.47,,5
Transit,1,31.0033814,,,,0.235,291.269748,42.096046,1543,15.898,5718,0.97,0.97,1,0,0,0,0,0,,,,,2.63,0.024,,0.02479,2016,Space,74.286517,12.069199,306.201719,62.887255,,,,,,,4.46,,4.47,,5
Transit,1,11.79162572,,,,0.172,300.929606,44.02879,918,14.941,5665,0.94,0.93,1,0,0,0,0,0,,,,,1.93,0.018,,0.01897,2016,Space,79.430416,6.801885,321.935581,62.006044,,,,,,,4.47,,4.17,,5
Transit,1,26.9644317,,,,0.203,294.366727,42.252678,1188,15.789,5508,0.9,0.87,1,0,0,0,0,0,,,,,2.28,0.021,,0.0243,2016,Space,75.48069,10.089653,311.012388,62.266147,,,,,,,4.52,,4.27,,5
Transit,1,7.76846622,,,,0.165,293.300231,41.523338,884,14.8,5679,0.96,0.94,1,0,0,0,0,0,,,,,1.85,0.017,,0.01782,2016,Space,74.451402,10.459167,308.8866,61.853459,,,,,,,4.47,,4.17,,5
Transit,1,8.6893073,,,,0.26,298.607876,46.453682,572,14.548,5403,0.89,0.86,1,0,0,0,0,0,,,,,2.91,0.027,,0.03096,2016,Space,80.695502,9.444355,321.054469,64.903664,,,,,,,4.53,,4.57,,5
Transit,1,11.5231,,,0.041,0.305,284.482459,44.398037,443,12.346,5699,1.08,1.41,1,1,0,0,0,0,,3.36,0.041,13,3.42,0.031,,0.02217,2014,Space,74.432694,17.518597,296.626781,66.503661,,,,,,,4.17,,5.63,0.7,5
Transit,1,98.7180406,,,,0.801,287.956566,41.130329,1489,15.7,5857,1.02,1.02,1,0,0,0,0,0,,,,,8.98,0.082,,0.08054,2016,Space,72.316979,13.908927,300.402848,62.68708,,,,,,,4.44,,3.8,,5
Transit,1,71.52530845,,,,0.499,287.73756,38.114567,408,14.521,4834,0.77,0.73,1,0,0,0,0,0,,,,,5.59,0.051,,0.06975,2016,Space,69.420702,12.821076,298.470186,59.812856,,5.9,19.1,20,,,4.6,,4.27,,5
Transit,1,130.3546919,,,,0.682,285.371949,41.993912,1167,15.254,5730,1,0.99,1,0,0,0,0,0,,,,,7.65,0.07,,0.07138,2016,Space,72.350602,16.02652,296.72119,64.013978,,,,,,,4.45,,4.27,,5
Transit,2,88.40655258,,,,0.376,288.971662,44.624531,240,12.16,5416,0.95,0.99,1,0,0,0,0,0,,,,,4.21,0.039,,0.0392,2016,Space,75.923759,14.647197,304.385993,65.814241,,,,,,,4.42,,8.71,,5
Transit,2,9.10967112,,,,0.106,288.971662,44.624531,240,12.16,5416,0.95,0.99,1,0,0,0,0,0,,,,,1.19,0.011,,0.01065,2016,Space,75.923759,14.647197,304.385993,65.814241,,,,,,,4.42,,8.71,,5
Transit,1,16.78176602,,,,0.207,295.859378,47.93951,224,12.971,4990,0.82,0.76,1,0,0,0,0,0,,,,,2.32,0.021,,0.028,2016,Space,81.109283,11.79571,318.582088,67.067903,,,,,,,4.59,,3.39,,5
Transit,1,14.53244172,,,,0.279,288.471458,40.269795,637,14.625,5350,0.89,0.84,1,0,0,0,0,0,,,,,3.13,0.029,,0.03402,2016,Space,71.675279,13.199187,300.717478,61.753597,,2.2,1.9,2.9,,,4.54,,4.37,,5
Transit,1,5.24867263,,,,0.268,292.530806,49.061707,631,13.345,6040,1.1,1.15,1,0,0,0,0,0,,,,,3,0.027,,0.02411,2016,Space,81.134572,14.26991,314.577956,69.039673,,,,,,,4.36,,3.47,,5
Transit,1,5.90741354,,,,0.491,290.156346,48.818996,749,15.625,4963,0.81,0.75,1,0,0,0,0,0,,,,,5.5,0.05,,0.06683,2016,Space,80.240043,15.590584,310.279698,69.455397,,,,,,,4.6,,2.75,,5
Transit,1,9.7678805,,,,0.184,287.256685,46.066769,467,13.766,5421,0.91,0.86,1,0,0,0,0,0,,,,,2.06,0.019,,0.02222,2016,Space,76.808996,16.321951,302.631059,67.560909,,,,,,,4.53,,4.37,,5
Transit,1,14.80074836,,,,0.391,292.171168,40.811382,1003,12.538,7005,1.6,2.01,1,0,0,0,0,0,,,,,4.38,0.04,,0.02044,2016,Space,73.414418,10.896019,306.707221,61.455095,,-1.4,-0.4,1.5,,,4.04,,1.35,,5
Transit,1,16.2385,,,0.027,0.238,297.069643,40.525141,134,10.297,5690,1,1.02,1,1,0,0,0,0,,2.1,0.027,8.46,2.67,0.025,,0.02397,2014,Space,74.927918,7.482596,313.655987,59.928362,,33.2,13.7,35.9,,,4.42,,2.34,0.5,5
Transit,1,3.12686223,,,,0.204,281.457163,46.746468,298,13.884,4755,0.77,0.72,1,0,0,0,0,0,,,,,2.29,0.021,,0.02858,2016,Space,76.010673,20.305891,292.633616,69.287229,,,,,,,4.61,,3.63,,5
Transit,1,16.87727414,,,,0.227,282.035496,43.631268,607,14.101,5582,0.96,0.9,1,0,0,0,0,0,,,,,2.55,0.023,,0.02622,2016,Space,73.028604,18.898983,291.92302,66.157019,,,,,15.89,,4.51,,2.82,2.5,5
Transit,1,12.05707239,,,,0.176,295.313145,46.237488,439,13.576,5478,0.93,0.86,1,0,0,0,0,0,,,,,1.97,0.018,,0.02092,2016,Space,79.393907,11.336413,315.920176,65.689997,,,,,,,4.54,,2.4,,5
Transit,1,9.97683705,,,,0.237,296.752973,45.0411,786,14.943,5461,0.91,0.87,1,0,0,0,0,0,,,,,2.66,0.024,,0.02847,2016,Space,78.804027,9.884362,316.92142,64.185054,,,,,,,4.52,,4.07,,5
Transit,1,13.5225106,,,,0.189,295.30009,40.556591,478,13.895,5427,0.93,0.84,1,0,0,0,0,0,,,,,2.12,0.019,,0.0234,2016,Space,74.297416,8.674083,311.147906,60.432442,,,,,,,4.55,,1.91,,5
Transit,1,134.2527298,,,,0.302,298.515338,41.891205,618,13.35,5886,1.05,1.15,1,0,0,0,0,0,,,,,3.38,0.031,,0.02683,2016,Space,76.668502,7.220232,316.730939,60.786729,,-0.4,10.3,10.3,,,4.33,,5.5,,5
Transit,1,99.747622,,,,0.368,297.270578,50.121811,773,14.422,5840,1.02,1.02,1,0,0,0,0,0,,,,,4.13,0.038,,0.03695,2016,Space,83.522546,12.000052,323.471171,68.555993,,,,,,,4.43,,4.07,,5
Transit,2,13.22713379,,,,0.21,286.558075,38.40536,499,14.443,5178,0.84,0.8,1,0,0,0,0,0,,,,,2.35,0.022,,0.02707,2016,Space,69.302776,13.784983,296.803189,60.313146,,-10.8,-19.8,22.6,,,4.56,,5.89,,5
Transit,2,198.7112502,,,,0.326,286.558075,38.40536,499,14.443,5178,0.84,0.8,1,0,0,0,0,0,,,,,3.65,0.033,,0.04173,2016,Space,69.302776,13.784983,296.803189,60.313146,,-10.8,-19.8,22.6,,,4.56,,5.89,,5
Transit,2,3.69298373,,,,0.178,285.602528,50.112038,312,14.265,4598,0.76,0.7,1,0,0,0,0,0,,,,,2,0.018,,0.02552,2016,Space,80.34357,18.818056,303.410886,71.745386,,,,,,,4.63,,2.14,,5
Transit,2,5.70940492,,,,0.151,285.602528,50.112038,312,14.265,4598,0.76,0.7,1,0,0,0,0,0,,,,,1.69,0.015,,0.02247,2016,Space,80.34357,18.818056,303.410886,71.745386,,,,,,,4.63,,2.14,,5
Transit,2,34.1731714,,,,0.185,288.372508,47.933556,411,13.733,5214,0.92,0.82,1,0,0,0,0,0,,,,,2.07,0.019,,0.02261,2016,Space,78.909566,16.333218,306.243755,69.072405,,,,,,,4.57,,1.51,,5
Transit,2,1.6829346,,,,0.088,288.372508,47.933556,411,13.733,5214,0.92,0.82,1,0,0,0,0,0,,,,,0.99,0.009,,0.01119,2016,Space,78.909566,16.333218,306.243755,69.072405,,,,,,,4.57,,1.51,,5
Transit,2,2.58664,,,0.011,0.132,287.326624,48.673431,393,12.872,5779,0.94,0.98,1,1,0,0,0,0,,1.65,0.011,3.51,1.48,0.014,,0.0138,2014,Space,79.351211,17.256593,305.116598,70.008479,,,,,,,4.43,,8.42,0.5,5
Radial Velocity,2,789,,,1.08,,287.326624,48.673431,393,12.872,5779,0.94,0.98,0,1,0,0,0,0,,25,1.08,344,,,,,2014,Ground,79.351211,17.256593,305.116598,70.008479,,,,,,,4.43,,8.42,0.5,5
Transit,1,16.73652231,,,,0.247,289.62523,40.708726,350,14.786,4511,0.7,0.67,1,0,0,0,0,0,,,,,2.77,0.025,,0.03761,2016,Space,72.461761,12.586934,302.76125,61.934169,,-10.9,1.8,11,,,4.64,,4.68,,5
Transit,1,9.59070716,,,,0.19,284.094587,41.182821,345,13.237,5431,0.88,0.85,1,0,0,0,0,0,,,,,2.13,0.02,,0.02343,2016,Space,71.193536,16.607421,294.200782,63.442763,,-3.1,3.4,4.6,,,4.54,,4.47,,5
Transit,1,7.03932553,,,,0.415,295.828703,43.425495,1304,14.915,6146,1.15,1.22,1,0,0,0,0,0,,,,,4.65,0.043,,0.03478,2016,Space,77.042753,9.694005,314.1164,62.963855,,,,,,,4.33,,2.82,,5
Transit,1,49.6077331,,,,0.175,290.165258,49.923862,297,13.218,5213,0.86,0.78,1,0,0,0,0,0,,,,,1.96,0.018,,0.02276,2016,Space,81.295975,16.024771,311.586105,70.46559,,,,,,,4.58,,2.29,,5
Transit,1,4.19449651,,,,0.14,285.013102,40.220753,121,14.404,3687,0.52,0.5,1,0,0,0,0,0,,,,,1.57,0.014,,0.02939,2016,Space,70.540033,15.599343,295.228796,62.351363,,,,,,,4.76,,4.37,,5
Transit,1,1.97034246,,,,0.132,290.54855,38.495275,404,14.438,4897,0.8,0.75,1,0,0,0,0,0,,,,,1.48,0.014,,0.01841,2016,Space,70.73595,10.989631,302.890861,59.610105,,-8.3,-12.6,15.1,,,4.59,,3.89,,5
Transit,1,105.9564148,,,,0.353,289.869641,46.729706,1020,15.795,5232,0.87,0.83,1,0,0,0,0,0,,,,,3.96,0.036,,0.04388,2016,Space,78.177331,14.925587,307.664833,67.58795,,,,,,,4.55,,4.68,,5
Transit,1,26.85328322,,,,0.234,291.51621,42.248196,664,14.812,5315,0.87,0.83,1,0,0,0,0,0,,,,,2.62,0.024,,0.02913,2016,Space,74.507957,11.971192,306.688758,62.973225,,,,,,,4.55,,4.57,,5
Transit,1,49.6221509,,,,0.267,286.710723,43.043453,624,13.429,6002,1.07,1.09,1,0,0,0,0,0,,,,,2.99,0.027,,0.02468,2016,Space,73.751264,15.518366,299.547751,64.777917,,,,,,,4.38,,3.63,,5
Transit,1,8.0880135,,,,0.243,300.371281,46.408276,606,14.624,5310,0.87,0.83,1,0,0,0,0,0,,,,,2.72,0.025,,0.03034,2016,Space,81.276985,8.372364,323.527829,64.308332,,,,,,,4.54,,4.57,,5
Transit,1,1.54168,,,0.011,0.178,285.661662,37.964506,390,12.899,5539,0.99,1.11,1,1,0,0,0,0,,1.82,0.011,3.55,1.99,0.018,,0.01638,2014,Space,68.595005,14.253235,295.224987,60.03967,,11.3,13.6,17.7,,,4.34,,2.79,0.5,5
Transit,1,11.55102504,,,,0.238,294.613008,45.060169,804,14.138,5935,1.05,1.06,1,0,0,0,0,0,,,,,2.67,0.024,,0.02253,2016,Space,78.098517,11.227826,313.72111,64.807817,,,,,,,4.41,,3.55,,5
Transit,1,4.46975774,,,,0.206,289.248907,47.650101,913,14.769,5718,0.98,0.96,1,0,0,0,0,0,,,,,2.31,0.021,,0.0223,2016,Space,78.876772,15.680517,307.489345,68.59828,,,,,,,4.47,,4.07,,5
Transit,1,15.7738221,,,,0.201,288.41768,46.590427,702,13.205,6139,1.16,1.29,1,0,0,0,0,0,,,,,2.25,0.021,,0.01626,2016,Space,77.633529,15.784329,305.072989,67.799639,,,,,,,4.28,,3.55,,5
Transit,1,60.0855082,,,,0.211,285.10406,45.008167,655,13.43,6052,1.13,1.08,1,0,0,0,0,0,,,,,2.36,0.022,,0.02024,2016,Space,75.196377,17.327484,298.105533,66.979608,,,,,,,4.42,,1.41,,5
Transit,1,43.0342272,,,,0.189,296.958868,46.394127,461,13.534,5610,0.96,0.93,1,0,0,0,0,0,,,,,2.12,0.019,,0.02056,2016,Space,80.079975,10.407661,318.566067,65.351287,,,,,,,4.49,,3.98,,5
Transit,1,116.331901,,,,0.266,290.144308,44.049953,741,14.767,5434,0.91,0.85,1,0,0,0,0,0,,,,,2.98,0.027,,0.03244,2016,Space,75.739237,13.646424,305.853831,65.001508,,,,,,,4.54,,3.39,,5
Transit,1,56.4349938,,,,0.211,293.094007,42.896431,563,13.668,5642,0.96,0.98,1,0,0,0,0,0,,,,,2.36,0.022,,0.02166,2016,Space,75.627226,11.217495,309.586448,63.196783,,,,,,,4.43,,6.17,,5
Transit,1,105.3033148,,,,0.291,289.41107,46.130848,936,14.986,5637,0.97,0.91,1,0,0,0,0,0,,,,,3.26,0.03,,0.03335,2016,Space,77.478165,14.972699,306.354268,67.136185,,,,,,,4.51,,2.45,,5
Transit,1,17.76080053,,,,0.185,290.708386,42.237251,248,15.22,4005,0.55,0.53,1,0,0,0,0,0,,,,,2.07,0.019,,0.03554,2016,Space,74.232712,12.505428,305.428743,63.151985,,,,,,,4.73,,3.16,,5
Transit,1,7.96431535,,,,0.197,281.582909,47.233631,484,14.425,5074,0.82,0.78,1,0,0,0,0,0,,,,,2.21,0.02,,0.02575,2016,Space,76.532564,20.378198,293.18835,69.742201,,,,,,,4.58,,4.68,,5
Transit,1,4.60358,,,0.019,0.132,297.354004,41.300049,210,12.97,4782,0.79,0.73,1,1,0,0,0,0,,2.91,0.019,6.15,1.48,0.014,,0.01847,2014,Space,75.714844,7.678005,314.631417,60.570546,,-0.2,-0.7,0.7,,,4.61,,1.47,0.5,5
Transit,2,9.91723428,,,,0.232,297.938209,46.881393,933,14.498,5948,1.05,1.08,1,0,0,0,0,0,,,,,2.6,0.024,,0.02223,2016,Space,80.84386,10.054875,320.533658,65.492213,,-4,-18,18.4,,,4.39,,3.55,,5
Transit,2,0.53835431,,,,0.136,297.938209,46.881393,933,14.498,5948,1.05,1.08,1,0,0,0,0,0,,,,,1.53,0.014,,0.01293,2016,Space,80.84386,10.054875,320.533658,65.492213,,-4,-18,18.4,,,4.39,,3.55,,5
Transit,1,82.5342519,,,,0.227,297.090655,49.626572,370,15.187,4392,0.64,0.61,1,0,0,0,0,0,,,,,2.54,0.023,,0.03754,2016,Space,83.020422,11.868297,322.535179,68.182267,,,,,,,4.67,,3.47,,5
Transit,1,20.16034462,,,,0.145,284.43028,47.641785,268,13.389,4944,0.8,0.74,1,0,0,0,0,0,,,,,1.62,0.015,,0.02024,2016,Space,77.613893,18.69388,298.85449,69.63967,,,,,,,4.6,,3.02,,5
Transit,1,22.08557563,,,,0.265,292.614101,44.394661,298,15.967,3843,0.57,0.54,1,0,0,0,0,0,,,,,2.97,0.027,,0.0496,2016,Space,76.838721,12.196275,310.047677,64.721348,,,,,,,4.72,,3.89,,5
Transit,1,1.15116651,,,,0.143,289.072225,47.40707,170,14.44,3934,0.56,0.54,1,0,0,0,0,0,,,,,1.6,0.015,,0.02703,2016,Space,78.595925,15.694224,306.948768,68.413711,,,,,,,4.72,,3.24,,5
Transit,1,28.26731672,,,,0.241,284.615727,39.131038,659,14.907,5206,0.83,0.8,1,0,0,0,0,0,,,,,2.7,0.025,,0.03121,2016,Space,69.373895,15.462829,294.097437,61.353239,,3.4,-2.7,4.3,,,4.57,,5.01,,5
Transit,1,3.77059058,,,,0.177,291.912789,41.533611,1098,14.668,6014,1.09,1.14,1,0,0,0,0,0,,,,,1.98,0.018,,0.01635,2016,Space,73.98535,11.391655,306.800159,62.201764,,,,,,,4.36,,3.63,,5
Transit,1,2.70730672,,,,0.121,289.233369,49.938934,470,11.894,6150,1.22,1.56,1,0,0,0,0,0,,,,,1.36,0.012,,0.00791,2016,Space,81.066482,16.582929,309.952507,70.721447,,,,,,,4.14,,3.63,,5
Transit,1,5.65377733,,,,0.207,296.754151,49.208744,996,14.377,6058,1.12,1.18,1,0,0,0,0,0,,,,,2.32,0.021,,0.01845,2016,Space,82.538436,11.864639,321.483256,67.921643,,,,,,,4.34,,3.31,,5
Transit,1,5.99185702,,,,0.209,299.660466,46.198418,568,12.239,6237,1.29,1.65,1,0,0,0,0,0,,,,,2.34,0.021,,0.0125,2016,Space,80.841038,8.687497,322.29845,64.347472,,,,,,,4.11,,3.09,,5
Transit,1,24.73712,0,0.29,0.02092,0.128,11.24724,-15.271532,12.47,14.18,3131,0.15,0.19,1,1,0,0,0,0,7.02E+00,5.34,0.02092,6.65,1.43,0.013,101,0.0708,2017,Ground,115.400369,-78.048902,4.102161,-18.45158,,311.9,-581.7,660,-13.23,6.45,,-2.526,5,,4
Imaging,2,,0,,,,69.824148,22.350967,,12.025,,,,0,0,1,0,0,0,,,,,,,,,2015,Ground,176.689699,-15.981635,71.397978,0.205164,,8.3,-14.8,17,,,,,,,4
Imaging,2,,0,,,,69.824148,22.350967,,12.025,,,,0,0,1,0,0,0,,,,,,,,,2015,Ground,176.689699,-15.981635,71.397978,0.205164,,8.3,-14.8,17,,,,,,,4
